region,population,family,sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
AFR,LWK,NA19404,NA19404,0.058860257766816935,0.0013856607174437194,-0.001,0.0102,-0.004,0.01,-0.0101,0.0003,0.0136,-0.0104,-0.0234,0.0227,-0.0096,-0.0061,0.0133
AFR,LWK,NA19428,NA19428,0.05713652230760875,0.001479127645650274,0.0149,0.0195,0.0056,-0.0066,-0.0131,-0.0013,0.0178,-0.0414,-0.016,-0.0282,-0.0159,-0.0251,-0.0075
AFR,LWK,NA19429,NA19429,0.06040908040517614,-0.0022545519734448252,0.0082,-0.01,0.0014,-0.0001,0.0147,0.0065,-0.0007,0.0099,0.0279,0.0044,0.0195,-0.0155,0.0229
AFR,LWK,NA19430,NA19430,0.05769610826651015,0.0018490783918320023,-0.0122,-0.0165,-0.023,0.0028,-0.0025,0.0378,-0.0081,0.0034,0.0072,-0.0017,0.0392,0.0274,-0.0179
AFR,LWK,NA19431,NA19431,0.05996389688585706,-0.0019055367386388456,0.0145,0.0115,0.0051,0.0009,0.0058,-0.0162,0.0106,0.0108,0.0063,0.0013,0.015,0.0153,-0.0095
AFR,LWK,NA19434,NA19434,0.05513589782697943,0.0005317619889439462,0.0198,0.0207,0.0018,-0.0048,-0.0122,0.0046,-0.0028,-0.0031,0.0184,-0.0199,-0.0362,0.0125,0.0023
AFR,LWK,NA19435,NA19435,0.05664244423914116,-0.004423065748526108,-0.0295,0.0034,-0.0127,-0.033,-0.0275,-0.0041,-0.025,-0.0068,0.0002,0.0153,-0.0351,0.0622,-0.0158
AFR,LWK,NA19436,NA19436,0.059158082299613834,0.001421723824136134,0.0041,0.0336,0.0197,0.0154,0.0082,0.0249,-0.0022,-0.0264,-0.0117,0.0331,-0.0261,-0.0424,0.0009
AFR,LWK,NA19437,NA19437,0.05530189617201679,0.0049840023855807734,0.0033,-0.0048,-0.0107,0.0292,0.0038,0.0339,0.0107,0.011,-0.0258,-0.0102,-0.0445,0.0017,0.0207
AFR,LWK,NA19438,NA19438,0.05585405340107517,-0.006230948456683251,0.0316,0.0082,-0.0087,-0.0004,0.0016,-0.0118,-0.0133,0.017,-0.0053,0.001,-0.0325,0.0137,0.0231
AFR,LWK,NA19439,NA19439,0.05524948985966976,-0.0053975800361132425,-0.0459,0.0455,0.0274,0.0066,0.0071,0.0128,0.0252,0.0399,-0.0042,0.0187,-0.0317,-0.0592,-0.0501
AFR,LWK,NA19440,NA19440,0.05878502499367958,0.0011750899933483166,0.001,-0.0021,-0.0163,0.033,0.0178,0.0181,0.0123,-0.0043,-0.0105,0.0139,0.0062,0.0155,-0.0216
AFR,LWK,NA19443,NA19443,0.05591267283292726,0.005763073544389171,0.0089,-0.0153,0.0351,0.0025,0.0182,0.0223,0.0203,0.021,0.0142,0.0059,0.0437,0.038,-0.01
AFR,LWK,NA19445,NA19445,0.05628140796877104,-0.004768974423579558,0.0079,0.0299,-0.0111,-0.0099,-0.004,0.0277,-0.0494,-0.0234,0.0059,-0.0095,-0.0031,0.0149,0.0026
AFR,LWK,NA19446,NA19446,0.05751579273304808,0.0033382010558165014,0.0071,0.0249,0.0156,-0.0101,0.012,0.0023,-0.0131,-0.0128,0.024,0.0114,-0.0264,0.0072,0.0282
AFR,LWK,NA19448,NA19448,0.057584001979788406,-0.004711975805511399,-0.0008,0.0032,-0.0071,-0.0297,0.0053,-0.0289,-0.0122,-0.0064,0.0226,-0.0076,-0.0466,0.0177,0.0211
AFR,LWK,NA19449,NA19449,0.05937716229607487,-0.0028831575859785095,-0.0035,0.0084,-0.0327,0.0116,0.0263,0.0183,0.0024,-0.0106,0.017,-0.0014,-0.003,-0.0089,-0.0043
AFR,LWK,NA19451,NA19451,0.05787372244366566,0.0028778899411807477,-0.0034,0.0181,-0.0201,-0.015,0.0057,0.0265,0.0302,0.0246,0.0177,0.0138,0.0041,0.006,-0.0201
AFR,LWK,NA19452,NA19452,0.05420906247820286,-0.00179653701166964,-0.0363,0.0153,0.017,0.004,0.0345,0.0216,0.0095,-0.0022,-0.0098,-0.0341,0.0181,-0.0047,0.0027
AFR,LWK,NA19454,NA19454,0.05735290094776324,-0.00030781955113112335,-0.0013,-0.014,-0.0069,0.0062,0.0151,-0.0247,0.0413,0.0027,0.019,0.0125,-0.0263,-0.0037,0.0255
AFR,LWK,NA19455,NA19455,0.05407412973069079,0.001813420488585571,-0.0133,0.0017,-0.0186,-0.046,-0.0081,0.0016,0.005,-0.0228,-0.0049,0.0072,0.0463,-0.0312,-0.0267
AFR,LWK,NA19456,NA19456,0.06233177075636157,0.0010001771724993426,-0.0116,-0.0105,0.0023,0.0192,-0.0188,0.0177,-0.0084,-0.0071,0.0188,0.0216,-0.0083,-0.0001,-0.0027
AFR,LWK,NA19457,NA19457,0.05935622678469912,-0.0018783881077580377,-0.0391,0.0533,0.0089,-0.0081,0.035,-0.0279,0.005,-0.0215,0.0137,-0.0296,0.0006,-0.0201,0.0278
AFR,LWK,NA19461,NA19461,0.05736492198332738,-0.0004070943953967572,0.0178,-0.0023,-0.0051,0.0224,0.0475,0.036,0.036,0.0045,-0.0479,0.0012,-0.0099,0.0073,0.0083
AFR,LWK,NA19462,NA19462,0.05838441385341853,-0.0030033679416198887,-0.0226,-0.0145,0.0259,0.0259,-0.0195,-0.0047,-0.0501,-0.0209,-0.0016,-0.0132,-0.0172,-0.0322,-0.0113
AFR,LWK,NA19463,NA19463,0.05608015692393322,-0.002275082281374589,-0.0266,-0.0196,0.0361,0.0471,-0.0351,-0.0091,-0.0215,0.0234,-0.0036,0.0135,-0.0274,0.0202,-0.0389
AFR,LWK,NA19466,NA19466,0.056089476603190816,0.00014357708769302101,-0.0172,-0.0192,-0.002,-0.0088,0.0014,-0.0185,0.0016,-0.0146,-0.0565,-0.0042,-0.0154,-0.0022,-0.0028
AFR,LWK,NA19467,NA19467,0.05688907806992897,-0.004796123054460364,0.0204,0.0094,0.0292,0.0024,-0.0021,0.0049,0.0003,0.001,-0.0191,-0.0099,-0.0155,0.0128,0.008
AFR,LWK,NA19468,NA19468,0.055593102381862644,8.347190987233102e-05,-0.0143,0.0162,0.0129,-0.0142,0.0129,0.0106,0.0058,0.0003,-0.0048,0.0222,0.0092,-0.0144,-0.0309
AFR,LWK,NA19471,NA19471,0.05360449893679745,-0.0009631685910996297,-0.0271,-0.0065,0.0177,-0.0145,0.019,0.0405,-0.0114,0.0144,-0.0253,-0.0057,-0.0164,-0.0474,0.052
AFR,LWK,NA19472,NA19472,0.055112260959297124,0.004054465680497661,-0.0232,0.0048,0.0241,0.0213,0.0224,-0.0061,-0.0064,-0.0233,-0.0196,-0.0085,0.0184,-0.0218,-0.0478
AFR,LWK,NA19473,NA19473,0.059296526810324414,0.001942140116592576,-0.0071,-0.0007,-0.0195,0.0011,-0.0184,0.0018,0.0081,0.0103,-0.0255,0.0034,0.0,0.0122,0.0002
AFR,LWK,NA19474,NA19474,0.05671186909621944,-0.002500780600786662,-0.0206,0.0323,0.0141,-0.0206,0.0309,-0.0076,-0.0113,-0.0074,0.0043,0.0311,0.0062,0.0122,0.0249
AFR,LWK,NA19475,NA19475,0.05598398863942012,-0.001480883527249525,-0.0147,0.0051,-0.0082,0.0142,0.0109,0.0417,-0.0166,-0.0372,-0.0105,-0.0052,0.048,0.0066,-0.0167
AFR,YRI,NA18486,NA18486,0.05994026001817476,0.00161716695291487,0.004,-0.0063,-0.0171,-0.015,0.0009,-0.0204,-0.0185,-0.0269,0.0203,-0.0245,0.0245,-0.019,0.0106
AFR,YRI,NA18488,NA18488,0.060091130767895455,0.005362462404128127,0.011,0.002,0.0132,0.0221,-0.0027,-0.0297,-0.0016,-0.0207,-0.0129,-0.0139,0.0276,-0.0122,-0.0084
AFR,YRI,NA18489,NA18489,0.057440559959910716,0.0031276303317210965,0.0113,-0.0168,-0.0355,-0.0342,-0.005,-0.0229,0.0745,-0.0099,-0.0196,-0.0238,0.0203,0.0044,-0.033
AFR,YRI,NA18498,NA18498,0.060409485608622124,0.0010696020295776227,-0.008,0.017,0.0157,0.0253,-0.0066,0.03,0.0134,-0.0077,-0.0184,-0.0368,-0.0071,0.0208,0.0211
AFR,YRI,NA18499,NA18499,0.058604709460217515,0.002664212657332814,-0.0273,-0.0293,0.0109,-0.0082,-0.0262,-0.0001,0.0257,0.0264,-0.0297,0.0186,-0.0075,-0.0179,-0.0112
AFR,YRI,NA18501,NA18501,0.059290718894265335,0.0036538545402366156,0.0169,0.0133,0.0071,-0.0395,0.0027,-0.0076,0.0298,0.0018,0.0309,0.005,-0.0003,0.0014,0.0098
AFR,YRI,NA18502,NA18502,0.05737694301889151,-0.0005063692396623902,-0.0175,-0.0147,-0.0004,-0.0249,-0.0089,-0.026,0.0192,-0.0096,0.0404,-0.0017,-0.0127,0.0024,-0.0087
AFR,YRI,NA18504,NA18504,0.06032223179992063,0.0009583061497478503,-0.0077,0.0095,0.0239,-0.0048,-0.0191,-0.0072,-0.008,0.0073,-0.0005,0.0108,0.0065,-0.0099,0.0195
AFR,YRI,NA18505,NA18505,0.06165156923837282,-0.0017011791340485012,-0.0281,0.0151,-0.012,-0.0075,-0.009,0.0036,-0.0119,0.0038,-0.0082,0.0187,0.012,-0.0025,-0.0337
AFR,YRI,NA18507,NA18507,0.05701239498532289,-0.004982651707427492,0.0206,-0.0107,0.0028,0.0399,0.0052,0.0008,-0.0459,0.0213,0.0186,0.0242,0.0097,-0.003,-0.0107
AFR,YRI,NA18508,NA18508,0.05925695194043349,-0.0018904091433221762,0.0255,-0.0076,-0.0101,0.0045,-0.0066,0.0164,-0.0434,-0.0508,-0.0309,-0.0182,0.0004,0.0087,-0.0071
AFR,YRI,NA18510,NA18510,0.05897736156270579,-0.00041330751490181554,-0.0006,-0.0224,0.0098,0.0218,0.0034,-0.013,-0.0253,0.0479,-0.0211,-0.0083,0.0285,0.0187,0.0417
AFR,YRI,NA18511,NA18511,0.060644098403845804,0.0007958195679089982,0.0148,0.0091,-0.0332,-0.0464,-0.0033,-0.0034,-0.0002,-0.0078,0.0107,-0.0059,-0.0032,0.0036,0.0193
AFR,YRI,NA18516,NA18516,0.05996700344560959,-0.0010993169489496414,0.005,0.0072,0.0117,0.0116,0.0158,-0.0088,-0.0199,0.009,-0.0006,0.0053,-0.0201,0.0153,-0.0073
AFR,YRI,NA18517,NA18517,0.05898668124196337,0.0020053518541657944,0.0131,-0.0471,-0.0338,-0.0045,0.0012,-0.0009,-0.0114,-0.0012,-0.0063,0.0106,0.002,-0.0276,0.0037
AFR,YRI,NA18519,NA18519,0.057895063158487386,0.005197274465982726,-0.0,0.0244,-0.0038,-0.0026,-0.0084,-0.0025,0.0039,-0.0167,0.0331,0.0352,0.0276,0.0408,0.0132
AFR,YRI,NA18520,NA18520,0.05943186476128246,0.0016563366193598147,0.0209,-0.0121,-0.0279,-0.0003,-0.0062,-0.0238,0.0124,0.0011,-0.0031,0.0031,-0.0135,0.0199,0.0166
AFR,YRI,NA18522,NA18522,0.057659639956371744,-0.0011772510783935458,0.0077,0.0036,0.0204,0.0046,-0.0176,-0.0116,0.0068,0.0383,0.0218,-0.0194,0.01,-0.055,0.0148
AFR,YRI,NA18523,NA18523,0.05703143954728405,0.003178821033730178,0.0059,-0.0149,-0.0132,-0.0106,0.0239,0.0562,-0.009,-0.0148,-0.0383,-0.0256,-0.0297,-0.0007,0.0025
AFR,YRI,NA18853,NA18853,0.06057818530996603,0.0030039082128812053,0.0177,0.0017,-0.0033,-0.0252,-0.0148,-0.0327,0.0228,-0.028,0.0056,-0.0205,0.028,0.0013,0.0085
