region,population,family,sample,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15
SAS,GIH,NA20858,NA20858,0.0092,0.0166,-0.0186,0.0618,0.0007,0.0154,-0.0002,-0.0075,-0.008,0.0072,0.0083,0.0175,0.0105,0.0012,0.0008
SAS,GIH,NA20859,NA20859,0.0096,0.0067,-0.0236,0.0981,0.0013,-0.0229,0.002,-0.0041,-0.0048,-0.0009,0.008,-0.0091,0.0023,-0.0062,-0.0028
SAS,GIH,NA20861,NA20861,0.0094,0.0064,-0.0219,0.1027,-0.0024,0.0034,0.0023,0.0074,0.0014,-0.0019,-0.0092,0.0055,-0.0096,0.0098,-0.0073
SAS,GIH,NA20862,NA20862,0.0111,0.0161,-0.0182,0.066,-0.0032,0.0187,0.0043,0.0016,0.0007,0.0079,-0.001,-0.0146,-0.0035,0.0072,0.0099
SAS,GIH,NA20863,NA20863,0.0088,0.0068,-0.0265,0.0988,-0.0026,-0.0098,-0.0012,0.0022,-0.0004,0.0046,-0.0063,-0.0013,-0.0029,0.0052,-0.0072
SAS,GIH,NA20864,NA20864,0.0104,0.0127,-0.0197,0.0657,0.0022,0.0062,0.0157,-0.0035,0.0111,-0.0037,-0.0098,0.0142,0.0046,0.0126,-0.0003
SAS,GIH,NA20866,NA20866,0.0095,0.0108,-0.0217,0.0756,0.0012,0.0102,-0.0099,0.0021,-0.0015,0.0006,0.0014,0.0004,0.0062,-0.0013,0.011
SAS,GIH,NA20867,NA20867,0.0098,0.0079,-0.0216,0.0967,-0.0028,-0.0058,0.0036,0.0031,0.0029,0.0041,0.0065,-0.0026,-0.0067,0.0001,-0.0015
SAS,GIH,NA20868,NA20868,0.0092,0.0065,-0.0224,0.0995,-0.0026,-0.0034,-0.0014,0.0005,-0.0087,0.0026,0.0014,0.0037,-0.0027,-0.0071,-0.0085
SAS,GIH,NA20869,NA20869,0.0096,0.008,-0.0222,0.1029,-0.0041,0.0032,-0.0096,-0.0022,0.0085,0.0066,-0.0039,0.003,-0.0057,-0.0067,-0.0045
SAS,GIH,NA20870,NA20870,0.0098,0.0163,-0.0195,0.0621,-0.0006,0.0118,0.0051,-0.0038,-0.0065,0.014,-0.0033,0.0061,0.0066,-0.001,0.0205
SAS,GIH,NA20872,NA20872,0.0096,0.0159,-0.0207,0.0675,-0.0013,0.0084,-0.0143,-0.0068,-0.0021,-0.0042,0.0066,0.0058,-0.0112,-0.0104,0.0115
SAS,GIH,NA20874,NA20874,0.0093,0.0089,-0.0229,0.0767,-0.0077,-0.0053,0.0036,0.01,-0.0039,0.0011,-0.0076,0.0028,0.0009,0.0077,0.0002
SAS,GIH,NA20875,NA20875,0.0088,0.0065,-0.024,0.0974,-0.0037,-0.008,-0.0008,-0.0021,0.004,0.0019,-0.0011,0.0009,0.0022,0.0071,-0.0008
SAS,GIH,NA20876,NA20876,0.009,0.0085,-0.0247,0.0986,-0.0029,-0.0074,0.0142,-0.0005,-0.0064,-0.0033,-0.0111,-0.0057,-0.003,0.0004,-0.0003
SAS,GIH,NA20877,NA20877,0.0089,0.0082,-0.022,0.1014,-0.0059,-0.0077,0.0086,0.0081,0.0032,-0.0051,-0.0053,-0.0037,-0.0094,0.006,-0.0008
SAS,GIH,NA20878,NA20878,0.0094,0.0076,-0.0238,0.1012,-0.0037,-0.0032,0.0008,0.0025,-0.0043,0.0052,-0.0003,0.0004,0.0101,-0.0048,-0.0009
SAS,GIH,NA20881,NA20881,0.0091,0.0144,-0.0199,0.0627,-0.0024,0.0143,-0.0005,-0.0035,-0.0057,-0.0143,-0.004,0.0021,0.0136,-0.0168,-0.0021
SAS,GIH,NA20884,NA20884,0.0089,0.0059,-0.0222,0.1,0.001,-0.0013,-0.0078,0.0071,0.0067,-0.0108,0.0037,-0.0009,-0.0027,0.0022,-0.0011
SAS,GIH,NA20885,NA20885,0.0101,0.0118,-0.0209,0.0718,0.0014,0.0081,0.0046,0.0011,-0.0031,0.0157,0.004,0.0038,0.0071,0.007,0.0022
SAS,GIH,NA20886,NA20886,0.0094,0.0133,-0.0194,0.0709,0.0041,0.0132,-0.0131,0.0024,-0.0069,-0.0017,-0.009,0.0053,0.0017,-0.0091,0.0038
SAS,GIH,NA20887,NA20887,0.0088,0.008,-0.0222,0.0806,-0.0023,-0.0028,-0.0073,-0.0047,-0.0003,0.0007,-0.0032,-0.0058,-0.0042,0.0099,-0.0034
SAS,GIH,NA20888,NA20888,0.0094,0.0068,-0.0235,0.0992,-0.0031,-0.0116,-0.0162,-0.0007,-0.0055,-0.0049,0.0073,0.0065,0.0076,-0.0032,-0.0059
SAS,GIH,NA20889,NA20889,0.0088,0.0093,-0.0237,0.0974,-0.0037,-0.0035,0.009,-0.0034,-0.0003,-0.0024,-0.0013,0.003,-0.0078,0.0013,0.0046
SAS,GIH,NA20890,NA20890,0.0094,0.0134,-0.0172,0.066,-0.0051,0.0182,-0.0025,-0.0088,0.0064,0.0076,-0.001,-0.0047,0.0009,0.017,0.0093
SAS,GIH,NA20892,NA20892,0.0094,0.0066,-0.0226,0.0924,-0.0044,-0.002,-0.0008,-0.0073,-0.0042,-0.0014,0.0006,0.0019,-0.007,0.0039,-0.0057
SAS,GIH,NA20894,NA20894,0.0096,0.0115,-0.0191,0.0742,-0.0029,0.0005,0.0063,-0.0027,0.0047,-0.0008,-0.0099,0.0136,0.007,0.0084,0.0014
SAS,GIH,NA20895,NA20895,0.0099,0.0106,-0.0202,0.078,-0.0059,0.0005,-0.0082,0.0061,-0.006,0.0068,0.0028,0.0052,0.0053,0.0026,0.0024
SAS,GIH,NA20896,NA20896,0.0097,0.0058,-0.0224,0.1013,-0.009,-0.0111,0.0005,-0.0039,-0.0055,-0.0123,0.0036,-0.0004,-0.0087,-0.0057,-0.0034
SAS,GIH,NA20897,NA20897,0.0087,0.0034,-0.0224,0.0838,-0.0042,0.0009,-0.0005,0.0034,-0.0089,0.0002,-0.0011,-0.0153,0.0015,0.0007,0.0075
SAS,GIH,NA20899,NA20899,0.0102,0.0068,-0.0236,0.0954,0.0034,-0.0081,-0.0029,0.0051,0.0033,0.0022,-0.002,-0.0014,-0.0045,0.0002,0.0007
SAS,GIH,NA20901,NA20901,0.0095,0.0091,-0.0214,0.0805,-0.0027,0.0039,-0.0007,0.0008,-0.0073,0.0078,-0.0014,0.0007,0.0024,0.001,-0.0058
SAS,GIH,NA20902,NA20902,0.0106,0.0057,-0.0227,0.1025,-0.0054,0.0022,0.0051,-0.0124,-0.0008,0.0076,0.0005,0.0032,-0.0016,-0.0074,-0.0018
SAS,GIH,NA20903,NA20903,0.0089,0.0091,-0.0207,0.079,-0.0009,0.0094,-0.0035,0.0005,-0.0029,-0.0109,0.001,0.0045,-0.0037,-0.0196,0.0055
SAS,GIH,NA20904,NA20904,0.0104,0.0156,-0.019,0.0583,-0.0085,0.0134,-0.0026,-0.0034,0.0091,0.0002,0.0074,0.0024,0.0023,0.0058,0.0198
SAS,GIH,NA20905,NA20905,0.0094,0.0087,-0.023,0.0853,-0.0098,-0.0051,0.008,-0.0047,-0.0018,-0.0077,-0.0036,0.0073,-0.0089,-0.0084,-0.0082
SAS,GIH,NA20906,NA20906,0.0088,0.0046,-0.0194,0.0819,-0.0053,-0.0028,-0.0017,0.0074,-0.0035,-0.0042,0.0077,-0.0057,-0.0016,0.0024,-0.0036
SAS,GIH,NA20908,NA20908,0.0095,0.0048,-0.0234,0.0845,-0.0004,-0.0094,-0.0072,0.0082,-0.0037,-0.0007,0.0024,-0.0095,-0.0026,0.0038,0.0027
SAS,GIH,NA20910,NA20910,0.0092,0.0157,-0.0185,0.0659,0.0008,0.0196,-0.0174,0.0021,0.0027,0.0026,-0.0039,0.0042,-0.013,0.015,-0.0042
SAS,GIH,NA20911,NA20911,0.0098,0.0068,-0.0219,0.0981,-0.0064,-0.0017,-0.0021,0.0044,-0.0003,-0.0024,0.0079,0.0014,-0.001,0.0015,-0.0005
SAS,GIH,NA21086,NA21086,0.01,0.0064,-0.0224,0.0955,0.0037,-0.0037,-0.0028,0.0072,0.0037,0.0001,-0.0089,0.0022,0.0027,0.0023,-0.0017
SAS,GIH,NA21087,NA21087,0.0102,0.0056,-0.0234,0.0974,0.0012,0.0035,0.008,-0.0081,0.002,-0.0061,-0.0013,-0.0016,0.0041,-0.0058,-0.0166
SAS,GIH,NA21088,NA21088,0.0095,0.0058,-0.0227,0.0949,0.0001,0.0029,0.0099,-0.0068,0.0009,-0.0129,-0.001,-0.0142,0.0008,0.0143,0.0021
SAS,GIH,NA21089,NA21089,0.0094,0.0082,-0.0231,0.0936,-0.0075,-0.0039,-0.0032,0.0046,0.0007,-0.01,0.0013,0.0057,-0.0034,0.005,-0.004
SAS,GIH,NA21090,NA21090,0.0094,0.0073,-0.0221,0.1019,-0.006,-0.0126,-0.002,0.0031,-0.0072,0.0034,-0.0064,0.0058,0.0126,0.0026,-0.0089
SAS,GIH,NA21091,NA21091,0.0085,0.0073,-0.0259,0.0967,-0.0039,0.0073,-0.0083,-0.0027,0.0055,0.0051,0.0076,-0.0057,0.0152,-0.0145,-0.0094
SAS,GIH,NA21092,NA21092,0.0093,0.0101,-0.0216,0.0794,-0.0026,-0.0038,-0.006,0.0012,0.0003,-0.006,0.009,-0.0021,0.0116,0.0062,0.0197
SAS,GIH,NA21093,NA21093,0.0094,0.0078,-0.0251,0.1021,-0.0036,-0.0105,-0.0072,-0.0023,-0.0009,0.0033,-0.0053,0.0068,0.0007,0.0008,0.0037
SAS,GIH,NA21094,NA21094,0.0085,0.0063,-0.0226,0.1009,-0.0018,-0.0022,-0.0074,-0.0083,0.0036,-0.0137,0.0037,0.0084,-0.0067,0.0047,0.0
SAS,GIH,NA21095,NA21095,0.0098,0.007,-0.0208,0.085,-0.0016,0.0059,-0.007,0.0092,0.0008,-0.0032,0.0089,-0.0056,-0.0005,0.0072,-0.0025
SAS,GIH,NA21097,NA21097,0.0094,0.0081,-0.0222,0.0801,-0.0032,0.0037,-0.004,-0.0016,-0.0041,-0.0072,-0.009,-0.0059,0.0038,0.0074,0.0036
SAS,GIH,NA21098,NA21098,0.0096,0.0063,-0.0215,0.0935,-0.0048,-0.0052,0.0056,-0.0014,0.0018,-0.0083,0.001,0.0065,-0.0024,-0.0064,0.0103
SAS,GIH,NA21099,NA21099,0.0095,0.0082,-0.0252,0.0947,-0.0029,-0.0035,0.0047,-0.0085,-0.0049,-0.0011,0.0003,-0.0032,-0.0057,-0.0057,0.0022
SAS,GIH,NA21100,NA21100,0.0096,0.0094,-0.023,0.1015,-0.0026,-0.0059,0.0002,0.0043,0.0015,-0.0022,-0.0013,0.0057,-0.0113,-0.0107,0.0128
SAS,GIH,NA21101,NA21101,0.0101,0.0074,-0.022,0.0919,-0.0016,0.0009,-0.0043,0.0024,0.0056,0.0037,-0.0037,-0.0041,-0.0064,0.015,0.005
SAS,GIH,NA21102,NA21102,0.0089,0.0071,-0.0212,0.0994,-0.0042,-0.0073,0.0018,-0.0115,-0.0001,0.002,-0.0131,0.0052,0.0061,0.0033,-0.009
SAS,GIH,NA21103,NA21103,0.0094,0.0057,-0.0218,0.101,-0.0,-0.0063,-0.0051,0.0071,-0.0018,0.0003,0.0057,-0.0033,-0.0076,-0.0034,-0.0044
SAS,GIH,NA21104,NA21104,0.0088,0.0072,-0.0242,0.1014,-0.0038,-0.0001,0.0112,0.0075,-0.0045,0.0058,0.003,-0.0106,0.0116,0.0023,0.0028
SAS,GIH,NA21105,NA21105,0.0106,0.0085,-0.0231,0.0895,-0.002,-0.0089,-0.0083,-0.0177,0.0051,0.0015,-0.0068,0.003,-0.0053,0.0073,-0.0008
SAS,GIH,NA21106,NA21106,0.0093,0.0076,-0.024,0.0992,-0.0078,-0.012,0.0005,-0.005,0.0002,0.0033,0.0102,-0.0133,-0.0108,-0.0083,-0.0138
SAS,GIH,NA21107,NA21107,0.0085,0.0087,-0.0224,0.0995,-0.0048,-0.0076,-0.007,0.0054,0.0007,-0.0054,0.0067,-0.0061,-0.005,-0.0187,-0.0012
SAS,GIH,NA21108,NA21108,0.0091,0.0161,-0.0215,0.0694,0.0069,0.005,0.0055,-0.0063,0.0098,0.0112,-0.0081,-0.0153,0.0101,0.0076,0.0004
SAS,GIH,NA21109,NA21109,0.0088,0.007,-0.0254,0.0997,0.0,-0.0141,-0.0086,-0.0076,0.008,0.0097,0.0044,-0.0042,-0.0034,0.0037,0.0113
SAS,GIH,NA21110,NA21110,0.0096,0.0092,-0.0236,0.0983,-0.0009,-0.0011,0.0065,-0.0135,-0.0065,0.0031,0.0083,-0.0034,-0.0065,-0.0013,0.0086
SAS,GIH,NA21111,NA21111,0.0095,0.0058,-0.0235,0.0959,0.0017,-0.0074,-0.0043,0.0054,0.0065,0.0016,0.0107,0.0049,-0.0051,-0.0021,0.0075
SAS,GIH,NA21112,NA21112,0.0092,0.0081,-0.0237,0.0938,-0.0006,-0.0171,-0.0032,0.0178,0.0055,-0.0146,0.0044,0.003,0.0018,0.0007,0.0038
SAS,GIH,NA21113,NA21113,0.0095,0.006,-0.0248,0.1021,-0.0029,-0.0053,-0.0047,0.0073,-0.0077,0.0056,-0.0047,0.0054,-0.003,-0.001,0.0132
SAS,GIH,NA21114,NA21114,0.0092,0.0088,-0.0219,0.0936,-0.0059,-0.0122,-0.0047,0.0046,-0.0028,-0.0003,0.0049,-0.0026,-0.0027,0.0032,-0.0084
SAS,GIH,NA21115,NA21115,0.0097,0.0075,-0.0222,0.0959,0.0004,-0.0129,0.0007,-0.0053,-0.0052,0.0048,-0.0052,0.004,0.0022,0.0074,0.0056
SAS,GIH,NA21116,NA21116,0.0098,0.0086,-0.0206,0.0813,-0.0055,-0.0059,0.0002,0.0089,-0.015,-0.0002,0.0038,-0.0031,0.0069,-0.0063,0.0009
SAS,GIH,NA21117,NA21117,0.01,0.008,-0.023,0.093,-0.0064,-0.0001,-0.0002,-0.0006,0.0082,-0.0003,0.0141,-0.0065,-0.0103,0.0016,-0.0058
SAS,GIH,NA21118,NA21118,0.01,0.007,-0.025,0.0995,-0.0007,-0.0051,-0.0031,-0.0002,0.0005,0.0122,-0.005,0.0074,0.0072,0.0014,-0.016
SAS,GIH,NA21119,NA21119,0.0092,0.0068,-0.0228,0.1042,-0.007,-0.0074,-0.007,0.0076,0.0123,0.0093,-0.0093,0.0024,0.006,0.0042,-0.0053
SAS,GIH,NA21120,NA21120,0.0091,0.0105,-0.0222,0.0733,-0.0019,-0.0042,-0.0083,-0.0042,0.003,-0.0013,0.0023,-0.0014,0.0031,0.0127,-0.0053
SAS,GIH,NA21122,NA21122,0.0093,0.0076,-0.0233,0.0992,-0.0016,-0.0027,-0.0092,-0.0026,0.0018,-0.0078,-0.0004,-0.0027,0.0031,-0.0058,-0.0113
SAS,GIH,NA21123,NA21123,0.0091,0.0076,-0.0237,0.095,-0.0011,-0.0013,-0.0101,-0.0044,0.0061,0.0035,-0.0048,0.0078,-0.004,-0.0127,0.007
SAS,GIH,NA21124,NA21124,0.0104,0.0069,-0.0239,0.0953,-0.003,0.0058,0.0003,0.0077,0.0031,0.0077,0.0068,-0.0039,0.0151,-0.0038,0.0121
SAS,GIH,NA21125,NA21125,0.0095,0.0062,-0.024,0.0989,-0.0064,-0.0028,0.0054,-0.0005,0.0027,-0.0031,-0.0049,-0.0031,0.0041,-0.0134,-0.0057
SAS,GIH,NA21126,NA21126,0.0097,0.008,-0.0234,0.1017,-0.0055,-0.0069,0.0031,0.0062,-0.0003,-0.0071,-0.004,-0.0061,-0.0016,0.0052,0.0055
SAS,GIH,NA21127,NA21127,0.0086,0.0077,-0.0241,0.1018,-0.0081,0.0003,-0.0013,-0.0014,0.0002,-0.0088,-0.0022,0.0002,0.0047,0.0039,0.0028
SAS,GIH,NA21128,NA21128,0.009,0.0067,-0.0223,0.1009,-0.0065,0.0074,-0.0033,0.0008,0.0121,-0.0087,-0.0001,0.0018,-0.0014,-0.0039,-0.0032
SAS,GIH,NA21129,NA21129,0.0094,0.0064,-0.0237,0.1011,-0.0043,-0.0084,0.0058,0.0091,0.0103,-0.0112,0.004,-0.0084,-0.0021,0.0026,-0.011
SAS,GIH,NA21130,NA21130,0.01,0.0084,-0.025,0.0979,-0.0043,-0.0092,-0.0055,-0.0056,0.0051,-0.0041,0.0008,-0.0114,-0.0074,-0.0043,-0.0155
SAS,GIH,NA21133,NA21133,0.0096,0.0067,-0.0237,0.0981,-0.0023,-0.0086,0.0014,-0.003,-0.0069,-0.0064,-0.0029,0.0026,0.0105,-0.0086,-0.003
SAS,GIH,NA21135,NA21135,0.0096,0.0076,-0.0249,0.1038,-0.0061,-0.0116,-0.0104,-0.0084,0.0048,0.0096,0.0026,0.0005,0.0085,0.0092,0.0096
SAS,GIH,NA21137,NA21137,0.0095,0.0082,-0.0214,0.0978,-0.0054,-0.0111,-0.0033,-0.0018,0.0109,-0.0058,-0.0056,0.001,-0.0005,-0.003,-0.0138
SAS,GIH,NA21141,NA21141,0.0094,0.0081,-0.02,0.1007,-0.004,-0.0016,-0.0006,-0.0071,-0.0016,-0.0035,-0.0057,-0.0077,-0.0067,-0.0014,-0.0134
SAS,GIH,NA21142,NA21142,0.0098,0.008,-0.0244,0.0962,-0.0047,-0.0081,-0.005,0.0041,-0.0006,-0.002,0.0074,-0.0001,-0.0036,-0.0036,-0.0045
SAS,GIH,NA21143,NA21143,0.01,0.0067,-0.0255,0.1007,-0.0035,-0.0165,-0.0051,-0.0051,-0.0012,-0.0007,0.0052,0.0055,0.0045,0.002,0.0001
SAS,GIH,NA21144,NA21144,0.0087,0.0063,-0.0255,0.0971,-0.0044,-0.014,-0.0023,0.0109,-0.0039,-0.0007,0.0077,0.0009,-0.0067,0.002,0.0094
